timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666148089795,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-13,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/8,0,0,1
1666148089797,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-13,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/8,0,0,1
1666148089798,1,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-13,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/8,0,0,1
1666148091805,1,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-14,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148091806,1,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-14,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148091807,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-14,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/8,0,0,1
1666148091808,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-14,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/4,0,0,1
1666148091811,0,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-14,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/4,0,0,0
1666148091812,0,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-14,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/4,0,0,0
1666148093803,1,Post_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-15,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,0
1666148093804,1,Get_All_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-15,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors,0,0,1
1666148093805,1,Get_AuthorsBook_by_BookID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-15,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/10,0,0,1
1666148093806,1,Get_Authors_by_ID,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-15,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/authors/books/10,0,0,1
1666148093807,1,Update_Authors,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-15,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/10,0,0,1
1666148093808,2,Delete_Author,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: qualityreleasewithterraform-appservice.azurewebsites.net,StressTestSuite 2-15,text,false,,2134,0,1,1,http://qualityreleasewithterraform-appservice.azurewebsites.net/api/Authors/10,0,0,1
